Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ALL,ALL,ALL,ALL,ALL,ALL
Date,,,,,,
2023-09-11,103.34925842285156,107.77999877929688,108.47000122070312,106.73999786376953,107.04000091552734,1386700
2023-09-12,104.98896789550781,109.48999786376953,109.93000030517578,107.8499984741211,108.05999755859375,1305400
2023-09-13,104.42322540283203,108.9000015258789,110.48999786376953,108.12000274658203,110.0,2446800
2023-09-14,106.0053939819336,110.55000305175781,111.02999877929688,109.05000305175781,109.7699966430664,2585300
2023-09-15,104.30814361572266,108.77999877929688,110.04000091552734,108.66000366210938,109.95999908447266,2901900
2023-09-18,106.4752426147461,111.04000091552734,111.3499984741211,108.16000366210938,109.23999786376953,2140500
2023-09-19,108.71905517578125,113.37999725341797,114.44999694824219,111.12000274658203,111.51000213623047,2654500
2023-09-20,109.45738983154297,114.1500015258789,115.79000091552734,113.38999938964844,113.97000122070312,2142200
2023-09-21,109.16972351074219,113.8499984741211,115.05999755859375,112.51000213623047,114.06999969482422,1935400
2023-09-22,109.39986419677734,114.08999633789062,114.87000274658203,113.5199966430664,114.4000015258789,1741100
2023-09-25,110.5025863647461,115.23999786376953,116.12000274658203,113.02999877929688,113.70999908447266,1983400
2023-09-26,108.61357116699219,113.2699966430664,115.36000061035156,112.7300033569336,114.83000183105469,1247100
2023-09-27,108.37385559082031,113.0199966430664,113.44999694824219,111.41999816894531,112.75,1262800
2023-09-28,107.86563110351562,112.48999786376953,113.62000274658203,112.33999633789062,113.16000366210938,910000
2023-09-29,106.83004760742188,111.41000366210938,112.69000244140625,111.25,112.41000366210938,1206900
2023-10-02,106.3505859375,110.91000366210938,111.4800033569336,110.02999877929688,110.93000030517578,1338000
2023-10-03,105.39169311523438,109.91000366210938,111.27999877929688,109.33000183105469,110.29000091552734,1192800
2023-10-04,106.8683853149414,111.44999694824219,111.62999725341797,109.01000213623047,110.12000274658203,1009800
2023-10-05,107.75057220458984,112.37000274658203,112.83000183105469,110.73999786376953,111.41999816894531,1014700
2023-10-06,108.49850463867188,113.1500015258789,113.97000122070312,111.83999633789062,112.18000030517578,1186100
2023-10-09,109.47657012939453,114.16999816894531,114.4000015258789,112.41999816894531,112.75,831800
2023-10-10,110.00397491455078,114.72000122070312,115.45999908447266,113.94000244140625,114.44000244140625,1247900
2023-10-11,110.0519027709961,114.7699966430664,115.6500015258789,114.0199966430664,114.76000213623047,941200
2023-10-12,109.29438781738281,113.9800033569336,115.29000091552734,113.04000091552734,115.27999877929688,1125200
2023-10-13,115.37376403808594,120.31999969482422,120.88999938964844,115.63999938964844,115.63999938964844,2897400
2023-10-16,119.78463745117188,124.91999816894531,127.87000274658203,119.61000061035156,121.0,3982700
2023-10-17,122.66131591796875,127.91999816894531,129.25,125.13999938964844,125.1500015258789,3391500
2023-10-18,122.17230224609375,127.41000366210938,128.9199981689453,126.98999786376953,128.1300048828125,1647500
2023-10-19,119.61205291748047,124.73999786376953,129.10000610351562,124.44000244140625,126.91000366210938,1863300
2023-10-20,118.12577056884766,123.19000244140625,125.77999877929688,123.1500015258789,125.05999755859375,1511600
2023-10-23,116.82168579101562,121.83000183105469,123.30000305175781,121.69999694824219,122.52999877929688,1004900
2023-10-24,119.18055725097656,124.29000091552734,124.5199966430664,122.47000122070312,123.43000030517578,2456200
2023-10-25,120.04354095458984,125.19000244140625,126.94999694824219,124.5199966430664,124.98999786376953,2001700
2023-10-26,120.45587921142578,125.62000274658203,126.55999755859375,124.87999725341797,125.58999633789062,1828000
2023-10-27,118.23125457763672,123.30000305175781,124.80999755859375,122.52999877929688,124.62000274658203,2431500
2023-10-30,120.31204986572266,125.47000122070312,125.56999969482422,123.41999816894531,124.05000305175781,1767700
2023-10-31,122.8626937866211,128.1300048828125,128.63999938964844,125.62999725341797,125.62999725341797,2475000
2023-11-01,124.41609191894531,129.75,130.47999572753906,127.58999633789062,129.0,2992500
2023-11-02,125.95990753173828,131.36000061035156,137.99000549316406,129.47999572753906,135.24000549316406,3689200
2023-11-03,126.31470489501953,131.72999572753906,133.32000732421875,131.4199981689453,132.1699981689453,2006600
2023-11-06,125.1544418334961,130.52000427246094,132.3000030517578,129.47000122070312,131.8000030517578,1266100
2023-11-07,124.3298110961914,129.66000366210938,130.6199951171875,128.9199981689453,130.52000427246094,1353100
2023-11-08,123.96542358398438,129.27999877929688,129.77999877929688,127.93000030517578,129.4199981689453,795700
2023-11-09,123.68733215332031,128.99000549316406,129.85000610351562,128.6199951171875,129.4600067138672,1133600
2023-11-10,124.9626693725586,130.32000732421875,130.42999267578125,128.3300018310547,129.50999450683594,818100
2023-11-13,124.51197814941406,129.85000610351562,131.1199951171875,129.1699981689453,130.6699981689453,1133100
2023-11-14,126.23798370361328,131.64999389648438,132.30999755859375,129.17999267578125,129.9199981689453,1091300
2023-11-15,126.1612777709961,131.57000732421875,132.83999633789062,130.77000427246094,131.55999755859375,1279400
2023-11-16,129.21055603027344,134.75,135.3000030517578,131.64999389648438,131.99000549316406,2361000
2023-11-17,128.673583984375,134.19000244140625,135.67999267578125,133.3000030517578,135.0,1125500
2023-11-20,129.10507202148438,134.63999938964844,134.8800048828125,132.74000549316406,133.2100067138672,1205600
2023-11-21,129.41189575195312,134.9600067138672,135.72999572753906,134.38999938964844,135.00999450683594,1119900
2023-11-22,130.49545288085938,136.08999633789062,136.6199951171875,134.77000427246094,135.3800048828125,1034300
2023-11-24,130.99407958984375,136.61000061035156,136.97000122070312,135.86000061035156,136.1999969482422,443200
2023-11-27,131.81874084472656,137.47000122070312,137.82000732421875,136.27999877929688,136.4499969482422,1167700
2023-11-28,130.8214569091797,136.42999267578125,137.39999389648438,135.9199981689453,137.3800048828125,754300
